id,hasEnsData,name,type,length
ENSRNOG00000058241,False,,,
ENSRNOG00000058248,False,,,
ENSRNOG00000058249,True,Pgk1,protein_coding,15978
ENSRNOG00000058263,False,,,
ENSRNOG00000058271,True,Chpt1,protein_coding,52076
ENSRNOG00000058274,False,,,
ENSRNOG00000058275,True,Spef2,protein_coding,182175
ENSRNOG00000058276,False,,,
ENSRNOG00000058277,True,AC080157.1,protein_coding,6779
ENSRNOG00000058288,True,Tcf19,protein_coding,4578
ENSRNOG00000058289,False,,,
ENSRNOG00000058301,False,,,
ENSRNOG00000058306,False,,,
ENSRNOG00000058308,True,Asic2,protein_coding,1069830
ENSRNOG00000058316,True,Mospd1l1,protein_coding,2435
ENSRNOG00000058317,True,Pnck,protein_coding,4036
ENSRNOG00000058321,False,,,
ENSRNOG00000058323,False,,,
ENSRNOG00000058327,False,,,
ENSRNOG00000058331,False,,,
ENSRNOG00000058335,False,,,
ENSRNOG00000058337,True,Plcb2,protein_coding,19487
ENSRNOG00000058359,True,Fkbp8,protein_coding,9036
ENSRNOG00000058364,False,,,
ENSRNOG00000058372,True,,protein_coding,16155
ENSRNOG00000058373,False,,,
ENSRNOG00000058383,False,,,
ENSRNOG00000058386,True,Golt1b,protein_coding,13061
ENSRNOG00000058388,True,Zfp36,protein_coding,2480
ENSRNOG00000058389,False,,,
ENSRNOG00000058393,True,Taf15,protein_coding,31980
ENSRNOG00000058401,False,,,
ENSRNOG00000058402,False,,,
ENSRNOG00000058407,False,,,
ENSRNOG00000058408,False,,,
ENSRNOG00000058412,True,Morf4l1,protein_coding,21531
ENSRNOG00000058414,False,,,
ENSRNOG00000058416,False,,,
ENSRNOG00000058422,True,Pirb,protein_coding,7471
ENSRNOG00000058423,True,Pnma5,protein_coding,1924
ENSRNOG00000058424,False,,,
ENSRNOG00000058425,False,,,
ENSRNOG00000058428,False,,,
ENSRNOG00000058430,True,Bcdin3d,protein_coding,4574
ENSRNOG00000058434,True,Cfap99,protein_coding,57570
ENSRNOG00000058436,True,LOC108348215,protein_coding,21849
ENSRNOG00000058437,False,,,
ENSRNOG00000058439,True,Fam50a,protein_coding,7117
ENSRNOG00000058444,False,,,
ENSRNOG00000058446,False,,,
ENSRNOG00000058447,False,,,
ENSRNOG00000058457,True,Chtopl1,protein_coding,1245
ENSRNOG00000058461,True,Sfpq,protein_coding,15397
ENSRNOG00000058470,True,Col12a1,protein_coding,118093
ENSRNOG00000058476,True,Mast2,protein_coding,139930
ENSRNOG00000058478,True,Mapk8ip1,protein_coding,17836
ENSRNOG00000058484,False,,,
ENSRNOG00000058486,False,,,
ENSRNOG00000058491,False,,,
ENSRNOG00000058497,True,Fdxr,protein_coding,8793
ENSRNOG00000058498,False,,,
ENSRNOG00000058500,True,Fcgr2al1,protein_coding,204130
ENSRNOG00000058501,False,,,
ENSRNOG00000058507,True,AABR07041972.1,protein_coding,1113
ENSRNOG00000058515,False,,,
ENSRNOG00000058522,True,Atosa,protein_coding,77527
ENSRNOG00000058526,False,,,
ENSRNOG00000058539,True,Ccnb1,protein_coding,8979
ENSRNOG00000058545,True,Arhgap4,protein_coding,18674
ENSRNOG00000058555,False,,,
ENSRNOG00000058560,True,Col2a1,protein_coding,28760
ENSRNOG00000058561,True,Srrm2,protein_coding,33280
ENSRNOG00000058568,False,,,
ENSRNOG00000058569,False,,,
ENSRNOG00000058571,False,,,
ENSRNOG00000058572,True,Nek9,protein_coding,40482
ENSRNOG00000058580,True,Paip1,protein_coding,27320
ENSRNOG00000058586,True,Tyro3,protein_coding,19507
ENSRNOG00000058588,True,Nfxl1,protein_coding,41432
ENSRNOG00000058589,False,,,
ENSRNOG00000058593,True,Zbtb1,protein_coding,22609
ENSRNOG00000058599,False,,,
ENSRNOG00000058609,True,Palmd,protein_coding,51986
ENSRNOG00000058618,True,Dcst2,protein_coding,13930
ENSRNOG00000058626,True,Kcnh8,protein_coding,439784
ENSRNOG00000058637,False,,,
ENSRNOG00000058643,True,Zfp281,protein_coding,67602
ENSRNOG00000058645,True,Tnc,protein_coding,84773
ENSRNOG00000058646,True,Zfp36l1,protein_coding,5030
ENSRNOG00000058647,True,AABR07056470.1,protein_coding,638
ENSRNOG00000058653,True,Tmem52b,protein_coding,5195
ENSRNOG00000058654,True,Mex3a,protein_coding,7521
ENSRNOG00000058658,True,Mtch2,protein_coding,19776
ENSRNOG00000058662,True,Ano8,protein_coding,9702
ENSRNOG00000058663,True,Suz12,protein_coding,45771
ENSRNOG00000058664,True,Usp9y,protein_coding,144808
ENSRNOG00000058666,False,,,
ENSRNOG00000058670,False,,,
ENSRNOG00000058674,False,,,
ENSRNOG00000058677,False,,,
ENSRNOG00000058681,True,Tsga10,protein_coding,106402
ENSRNOG00000058692,True,Slc26a4,protein_coding,38115
ENSRNOG00000058694,True,Alg5,protein_coding,14223
ENSRNOG00000058724,True,Thap6,protein_coding,12136
ENSRNOG00000058727,False,,,
ENSRNOG00000058733,True,Asap1,protein_coding,304936
ENSRNOG00000058736,False,,,
ENSRNOG00000058739,True,Snn,protein_coding,11645
ENSRNOG00000058742,True,Pkhd1,protein_coding,487868
ENSRNOG00000058748,False,,,
ENSRNOG00000058749,False,,,
ENSRNOG00000058750,False,,,
ENSRNOG00000058752,True,Popdc2,protein_coding,15997
ENSRNOG00000058775,True,Ly49s7,protein_coding,17880
ENSRNOG00000058776,False,,,
ENSRNOG00000058780,True,Igfbp1,protein_coding,5067
ENSRNOG00000058784,False,,,
ENSRNOG00000058785,True,Ccdc142,protein_coding,7731
ENSRNOG00000058790,True,Fam120b,protein_coding,45932
ENSRNOG00000058793,False,,,
ENSRNOG00000058795,False,,,
ENSRNOG00000058796,False,,,
ENSRNOG00000058805,True,Aida,protein_coding,28179
ENSRNOG00000058817,False,,,
ENSRNOG00000058819,False,,,
ENSRNOG00000058826,False,,,
ENSRNOG00000058832,False,,,
ENSRNOG00000058834,False,,,
ENSRNOG00000058835,False,,,
ENSRNOG00000058841,True,Bag5,protein_coding,4829
ENSRNOG00000058842,True,Sptbn2,protein_coding,41313
ENSRNOG00000058847,False,,,
ENSRNOG00000058852,False,,,
ENSRNOG00000058862,False,,,
ENSRNOG00000058866,True,Myo5a,protein_coding,163506
ENSRNOG00000058870,True,Mroh7,protein_coding,39928
ENSRNOG00000058882,True,Emd,protein_coding,6809
ENSRNOG00000058891,True,Cys1,protein_coding,17235
ENSRNOG00000058898,True,Nedd4,protein_coding,85256
ENSRNOG00000058902,False,,,
ENSRNOG00000058908,True,Hmgb1,protein_coding,2202
ENSRNOG00000058909,True,Rps9,protein_coding,3400
ENSRNOG00000058912,True,,protein_coding,31312
ENSRNOG00000058914,True,Rbx1,protein_coding,10216
ENSRNOG00000058916,True,Ccdc65,protein_coding,13556
ENSRNOG00000058920,False,,,
ENSRNOG00000058926,False,,,
ENSRNOG00000058932,True,Zfp202,protein_coding,20417
ENSRNOG00000058935,False,,,
ENSRNOG00000058937,False,,,
ENSRNOG00000058938,True,Camkv,protein_coding,14348
ENSRNOG00000058940,True,Rab11fip1,protein_coding,32815
ENSRNOG00000058943,False,,,
ENSRNOG00000058948,False,,,
ENSRNOG00000058949,False,,,
ENSRNOG00000058973,True,Atad2b,protein_coding,154185
ENSRNOG00000058975,True,Iqsec2,protein_coding,81670
ENSRNOG00000058994,False,,,
ENSRNOG00000058996,False,,,
ENSRNOG00000059008,True,Socs7,protein_coding,37150
ENSRNOG00000059013,False,,,
ENSRNOG00000059015,True,Triobp,protein_coding,56226
ENSRNOG00000059016,True,Tspan12,protein_coding,75474
ENSRNOG00000059017,False,,,
ENSRNOG00000059027,False,,,
ENSRNOG00000059036,False,,,
ENSRNOG00000059041,False,,,
ENSRNOG00000059043,True,Itch,protein_coding,87906
ENSRNOG00000059056,False,,,
ENSRNOG00000059057,True,Shld2,protein_coding,91305
ENSRNOG00000059059,True,Skp2,protein_coding,28109
ENSRNOG00000059074,True,Vom1r42,protein_coding,40547
ENSRNOG00000059081,False,,,
ENSRNOG00000059087,False,,,
ENSRNOG00000059093,False,,,
ENSRNOG00000059097,True,Ddx60,protein_coding,102527
ENSRNOG00000059100,False,,,
ENSRNOG00000059109,False,,,
ENSRNOG00000059110,False,,,
ENSRNOG00000059113,False,,,
ENSRNOG00000059116,False,,,
ENSRNOG00000059133,False,,,
ENSRNOG00000059134,False,,,
ENSRNOG00000059136,False,,,
ENSRNOG00000059137,False,,,
ENSRNOG00000059140,True,Myo1g,protein_coding,15142
ENSRNOG00000059142,True,Dtwd2,protein_coding,85151
ENSRNOG00000059145,False,,,
ENSRNOG00000059149,False,,,
ENSRNOG00000059160,True,Rex2l4,protein_coding,24914
ENSRNOG00000059163,True,LOC120094092,protein_coding,6544
ENSRNOG00000059166,True,Ldb3,protein_coding,62605
ENSRNOG00000059192,False,,,
ENSRNOG00000059201,False,,,
ENSRNOG00000059202,True,Mia3,protein_coding,41548
ENSRNOG00000059207,True,Oas3,protein_coding,23759
ENSRNOG00000059211,False,,,
ENSRNOG00000059215,True,Slc66a2,protein_coding,37112
ENSRNOG00000059216,False,,,
ENSRNOG00000059219,True,Myo15a,protein_coding,56603
ENSRNOG00000059224,True,Reps1,protein_coding,77814
ENSRNOG00000059225,True,AABR07020987.1,lncRNA,10016
ENSRNOG00000059227,True,Akap3,protein_coding,14614
ENSRNOG00000059240,True,Gsdmdl1,protein_coding,10471
ENSRNOG00000059243,True,AABR07051787.1,protein_coding,8603
ENSRNOG00000059244,False,,,
ENSRNOG00000059245,True,Rad51b,protein_coding,542111
ENSRNOG00000059247,False,,,
ENSRNOG00000059252,False,,,
ENSRNOG00000059260,True,Sptbn5,protein_coding,41059
ENSRNOG00000059262,False,,,
ENSRNOG00000059266,False,,,
ENSRNOG00000059268,True,Ppp1r10,protein_coding,14616
ENSRNOG00000059271,False,,,
ENSRNOG00000059276,True,Firrm,protein_coding,43886
ENSRNOG00000059284,False,,,
ENSRNOG00000059295,True,Selenoi,protein_coding,38666
ENSRNOG00000059297,True,Adam21,protein_coding,9148
ENSRNOG00000059308,False,,,
ENSRNOG00000059311,False,,,
ENSRNOG00000059312,False,,,
ENSRNOG00000059322,True,N4bp2l1,protein_coding,24684
ENSRNOG00000059326,True,Abca9,protein_coding,60550
ENSRNOG00000059331,False,,,
ENSRNOG00000059334,True,Fbxl3,protein_coding,21072
ENSRNOG00000059338,False,,,
ENSRNOG00000059344,True,Tpcn1,protein_coding,56780
ENSRNOG00000059347,True,Rbmxl1b,protein_coding,1663
ENSRNOG00000059348,True,Ube2b,protein_coding,16227
ENSRNOG00000059350,True,Ppp1r3a,protein_coding,41039
ENSRNOG00000059362,True,Has3,protein_coding,10610
ENSRNOG00000059373,False,,,
ENSRNOG00000059375,False,,,
ENSRNOG00000059381,True,Mrps6,protein_coding,52870
ENSRNOG00000059382,False,,,
ENSRNOG00000059386,True,Nudt19,protein_coding,11727
ENSRNOG00000059387,False,,,
ENSRNOG00000059389,True,Scarna13,scaRNA,274
ENSRNOG00000059400,False,,,
ENSRNOG00000059401,True,Ccdc40,protein_coding,40495
ENSRNOG00000059402,True,Itgb1bp1,protein_coding,14698
ENSRNOG00000059406,True,Ier5,protein_coding,2092
ENSRNOG00000059408,True,Prr12,protein_coding,23721
ENSRNOG00000059421,False,,,
ENSRNOG00000059424,False,,,
ENSRNOG00000059428,True,Rps2-ps44,protein_coding,2134
ENSRNOG00000059437,False,,,
ENSRNOG00000059439,False,,,
ENSRNOG00000059440,False,,,
ENSRNOG00000059442,True,Pde12,protein_coding,10501
ENSRNOG00000059443,False,,,
ENSRNOG00000059445,True,Aifm2,protein_coding,26309
ENSRNOG00000059449,True,Metazoa_SRP,misc_RNA,300
ENSRNOG00000059453,True,Fcsk,protein_coding,19656
ENSRNOG00000059456,True,Grk3,protein_coding,106365
ENSRNOG00000059458,True,Tbc1d22b,protein_coding,55991
ENSRNOG00000059460,True,Ift70b,protein_coding,2814
ENSRNOG00000059461,True,B4galt1,protein_coding,46846
ENSRNOG00000059463,True,Slc39a1,protein_coding,5617
ENSRNOG00000059467,False,,,
ENSRNOG00000059468,False,,,
ENSRNOG00000059469,False,,,
ENSRNOG00000059474,True,Mob1a,protein_coding,17010
ENSRNOG00000059479,True,Adcy1,protein_coding,117870
ENSRNOG00000059480,True,Supt20h,protein_coding,33079
ENSRNOG00000059485,True,Cdkl3,protein_coding,82291
ENSRNOG00000059490,True,RNaseP_nuc,ribozyme,256
ENSRNOG00000059491,True,Fgd4,protein_coding,147156
ENSRNOG00000059492,True,Zfp160,protein_coding,23051
ENSRNOG00000059500,True,Cdkn1c,protein_coding,2641
ENSRNOG00000059504,False,,,
ENSRNOG00000059506,False,,,
ENSRNOG00000059507,True,Lamc3,protein_coding,61477
ENSRNOG00000059510,True,Amph,protein_coding,243920
ENSRNOG00000059515,False,,,
ENSRNOG00000059518,False,,,
ENSRNOG00000059532,False,,,
ENSRNOG00000059538,True,Clec2g,protein_coding,9909
ENSRNOG00000059539,False,,,
ENSRNOG00000059540,True,Gcnt3,protein_coding,12718
ENSRNOG00000059545,True,AC114446.1,protein_coding,352
ENSRNOG00000059549,False,,,
ENSRNOG00000059550,True,Ppp1r8,protein_coding,17254
ENSRNOG00000059551,True,Smok2al2,protein_coding,8196
ENSRNOG00000059552,True,Zkscan5,protein_coding,21310
ENSRNOG00000059558,False,,,
ENSRNOG00000059566,False,,,
ENSRNOG00000059572,True,Tsen34,protein_coding,7082
ENSRNOG00000059579,True,Gpt2,protein_coding,42989
ENSRNOG00000059582,True,Odaph,protein_coding,7071
ENSRNOG00000059586,False,,,
ENSRNOG00000059589,True,Lmbr1,protein_coding,171618
ENSRNOG00000059592,False,,,
ENSRNOG00000059593,True,Cetn2,protein_coding,4966
ENSRNOG00000059601,False,,,
ENSRNOG00000059604,True,Loricrin,protein_coding,1555
ENSRNOG00000059605,True,Ddn,protein_coding,4023
ENSRNOG00000059615,True,Exoc6b,protein_coding,455439
ENSRNOG00000059617,False,,,
ENSRNOG00000059618,True,Scarf1,protein_coding,12319
ENSRNOG00000059622,True,Pigb,protein_coding,23881
ENSRNOG00000059626,False,,,
ENSRNOG00000059638,False,,,
ENSRNOG00000059641,True,RGD1564480,protein_coding,2238
ENSRNOG00000059651,False,,,
ENSRNOG00000059653,False,,,
ENSRNOG00000059654,True,AC105645.5,protein_coding,356
ENSRNOG00000059655,True,Ruvbl1-ps1,protein_coding,1511
ENSRNOG00000059659,True,Zfand3,protein_coding,197416
ENSRNOG00000059660,False,,,
ENSRNOG00000059662,False,,,
ENSRNOG00000059663,False,,,
ENSRNOG00000059666,False,,,
ENSRNOG00000059669,False,,,
ENSRNOG00000059673,True,AABR07072283.2,protein_coding,459
ENSRNOG00000059679,False,,,
ENSRNOG00000059683,True,Mpp2,protein_coding,32462
ENSRNOG00000059691,False,,,
ENSRNOG00000059697,True,LOC102557137,protein_coding,1334
ENSRNOG00000059702,True,Tex9,protein_coding,36451
ENSRNOG00000059705,True,Elmo1,protein_coding,536303
ENSRNOG00000059710,False,,,
ENSRNOG00000059714,True,Hsp90aa1,protein_coding,4885
ENSRNOG00000059715,True,Cc2d2a,protein_coding,84596
ENSRNOG00000059720,True,Syp,protein_coding,15301
ENSRNOG00000059734,False,,,
ENSRNOG00000059741,True,Tmc4,protein_coding,11956
ENSRNOG00000059744,True,Atxn7l3b,protein_coding,7123
ENSRNOG00000059746,False,,,
ENSRNOG00000059748,False,,,
ENSRNOG00000059750,True,C2h1orf54,protein_coding,10105
ENSRNOG00000059756,False,,,
ENSRNOG00000059761,False,,,
ENSRNOG00000059764,False,,,
ENSRNOG00000059765,True,Asic1,protein_coding,28624
ENSRNOG00000059768,True,AABR07035428.3,protein_coding,230
ENSRNOG00000059770,True,AABR07044383.1,protein_coding,33097
ENSRNOG00000059776,False,,,
ENSRNOG00000059784,False,,,
ENSRNOG00000059785,False,,,
ENSRNOG00000059786,True,LOC100360574,protein_coding,241660
ENSRNOG00000059789,False,,,
ENSRNOG00000059793,True,Rab37,protein_coding,67258
ENSRNOG00000059799,True,Ficd,protein_coding,4876
ENSRNOG00000059801,True,Lima1,protein_coding,99756
ENSRNOG00000059802,False,,,
ENSRNOG00000059810,True,Txnrd3,protein_coding,39943
ENSRNOG00000059824,False,,,
ENSRNOG00000059825,False,,,
ENSRNOG00000059827,True,6330403K07Rikl,protein_coding,1550
ENSRNOG00000059834,False,,,
ENSRNOG00000059840,True,Unc5a,protein_coding,55688
ENSRNOG00000059844,False,,,
ENSRNOG00000059851,False,,,
ENSRNOG00000059857,True,Rnd1,protein_coding,7088
ENSRNOG00000059862,True,Avpr2,protein_coding,2467
ENSRNOG00000059863,True,AABR07022168.1,protein_coding,2037
ENSRNOG00000059865,True,Dnah12,protein_coding,154847
ENSRNOG00000059866,False,,,
ENSRNOG00000059875,True,Zfyve26,protein_coding,62960
ENSRNOG00000059876,True,Fsd1l,protein_coding,75996
ENSRNOG00000059878,True,Rad51ap1,protein_coding,13065
ENSRNOG00000059880,True,Rubcn,protein_coding,56798
ENSRNOG00000059883,False,,,
ENSRNOG00000059891,True,Mrgbp,protein_coding,3407
ENSRNOG00000059894,True,Hmmr,protein_coding,30083
ENSRNOG00000059897,True,Gjb5,protein_coding,2912
ENSRNOG00000059898,False,,,
ENSRNOG00000059900,True,Bst2,protein_coding,3572
ENSRNOG00000059903,True,Thbs3,protein_coding,11782
ENSRNOG00000059911,False,,,
ENSRNOG00000059919,True,Mtg2,protein_coding,15376
ENSRNOG00000059921,False,,,
ENSRNOG00000059927,False,,,
ENSRNOG00000059942,False,,,
ENSRNOG00000059944,True,AABR07006685.1,lncRNA,17552
ENSRNOG00000059947,True,Sdc1,protein_coding,22525
ENSRNOG00000059949,False,,,
ENSRNOG00000059956,True,Bcl6b,protein_coding,5065
ENSRNOG00000059957,True,Smsl1,protein_coding,1638
ENSRNOG00000059961,True,Rapgef3,protein_coding,22748
ENSRNOG00000059964,True,AABR07061825.2,protein_coding,227
ENSRNOG00000059968,True,Jak2,protein_coding,58855
ENSRNOG00000059969,False,,,
ENSRNOG00000059974,False,,,
ENSRNOG00000059976,False,,,
ENSRNOG00000059984,True,Dll1,protein_coding,8113
ENSRNOG00000059992,True,Siglecl1,protein_coding,7788
ENSRNOG00000059997,True,Brip1,protein_coding,122953
ENSRNOG00000060005,True,Surf4,protein_coding,21478
ENSRNOG00000060008,True,Cog7,protein_coding,59664
ENSRNOG00000060009,False,,,
ENSRNOG00000060010,True,Ss18l1,protein_coding,21259
ENSRNOG00000060012,True,Metazoa_SRP,misc_RNA,278
ENSRNOG00000060019,False,,,
ENSRNOG00000060021,True,Txlnb,protein_coding,45116
ENSRNOG00000060029,True,LOC102549716,protein_coding,9037
ENSRNOG00000060045,True,Pi4ka,protein_coding,115011
ENSRNOG00000060047,False,,,
ENSRNOG00000060048,True,Eif2s3y,protein_coding,19651
ENSRNOG00000060052,True,Tdrd15,protein_coding,25963
ENSRNOG00000060054,True,Doc2b,protein_coding,25238
ENSRNOG00000060061,True,Sowaha,protein_coding,1658
ENSRNOG00000060063,True,Naa10,protein_coding,5196
ENSRNOG00000060077,False,,,
ENSRNOG00000060087,True,Adra1b,protein_coding,57894
ENSRNOG00000060089,False,,,
ENSRNOG00000060093,False,,,
ENSRNOG00000060098,True,Ptms,protein_coding,4623
ENSRNOG00000060100,True,Knl1,protein_coding,62254
ENSRNOG00000060103,False,,,
ENSRNOG00000060105,True,Astn2,protein_coding,990131
ENSRNOG00000060107,True,Dnajb14,protein_coding,43494
ENSRNOG00000060120,True,Selenoo,protein_coding,10892
ENSRNOG00000060123,True,Kifc2,protein_coding,12473
ENSRNOG00000060129,True,Zfp655,protein_coding,16930
ENSRNOG00000060130,False,,,
ENSRNOG00000060135,False,,,
ENSRNOG00000060137,True,AABR07037489.1,protein_coding,24137
ENSRNOG00000060138,False,,,
ENSRNOG00000060141,True,Epdr1,protein_coding,24638
ENSRNOG00000060144,True,Ankle2,protein_coding,82755
ENSRNOG00000060146,True,Six5,protein_coding,4523
ENSRNOG00000060153,True,Spry3,protein_coding,9142
ENSRNOG00000060154,True,Ddx23,protein_coding,17335
ENSRNOG00000060168,True,Prkx,protein_coding,43314
ENSRNOG00000060175,True,Tsen2,protein_coding,35352
ENSRNOG00000060179,True,Gpc3,protein_coding,367808
ENSRNOG00000060181,False,,,
ENSRNOG00000060185,True,Kansl2,protein_coding,16694
ENSRNOG00000060187,False,,,
ENSRNOG00000060190,False,,,
ENSRNOG00000060194,False,,,
ENSRNOG00000060195,False,,,
ENSRNOG00000060196,False,,,
ENSRNOG00000060206,True,Zfp592,protein_coding,34660
ENSRNOG00000060223,False,,,
ENSRNOG00000060228,False,,,
ENSRNOG00000060229,True,Arf1,protein_coding,16448
ENSRNOG00000060237,True,Inhbb,protein_coding,6972
ENSRNOG00000060246,True,Klrd1,protein_coding,11451
ENSRNOG00000060248,True,Chchd6,protein_coding,231499
ENSRNOG00000060255,False,,,
ENSRNOG00000060262,True,Prps1,protein_coding,22046
ENSRNOG00000060266,True,Exoc2,protein_coding,186951
ENSRNOG00000060278,True,Cpg1,protein_coding,11993
ENSRNOG00000060280,False,,,
ENSRNOG00000060288,True,Eif3el1,protein_coding,1516
ENSRNOG00000060289,False,,,
ENSRNOG00000060293,True,Ndufa3,protein_coding,2657
ENSRNOG00000060305,False,,,
ENSRNOG00000060307,True,Ten1,protein_coding,21724
ENSRNOG00000060310,True,Phb1l2,protein_coding,1013
ENSRNOG00000060312,False,,,
ENSRNOG00000060317,False,,,
ENSRNOG00000060320,False,,,
ENSRNOG00000060329,True,Emb,protein_coding,55963
ENSRNOG00000060332,False,,,
ENSRNOG00000060335,True,Strn3,protein_coding,86326
ENSRNOG00000060337,True,Exosc7,protein_coding,25679
ENSRNOG00000060340,True,Psme4,protein_coding,103692
ENSRNOG00000060341,False,,,
ENSRNOG00000060344,False,,,
ENSRNOG00000060348,True,Zdhhc23,protein_coding,15368
ENSRNOG00000060349,True,Fam3c,protein_coding,49260
ENSRNOG00000060350,True,Iqsec1,protein_coding,319453
ENSRNOG00000060352,False,,,
ENSRNOG00000060355,True,H1f5,protein_coding,43033
ENSRNOG00000060356,True,Kif15,protein_coding,70853
ENSRNOG00000060359,False,,,
ENSRNOG00000060365,False,,,
ENSRNOG00000060366,False,,,
ENSRNOG00000060367,True,Rfx7,protein_coding,85158
ENSRNOG00000060368,False,,,
ENSRNOG00000060369,False,,,
ENSRNOG00000060374,True,Metazoa_SRP,misc_RNA,293
ENSRNOG00000060376,False,,,
ENSRNOG00000060379,True,Foxred1,protein_coding,9179
ENSRNOG00000060381,True,Col15a1,protein_coding,105628
ENSRNOG00000060391,False,,,
ENSRNOG00000060407,True,Cacna1i,protein_coding,108676
ENSRNOG00000060410,True,Pcdh1,protein_coding,26133
ENSRNOG00000060414,False,,,
ENSRNOG00000060423,False,,,
ENSRNOG00000060429,True,Zfp446,protein_coding,10926
ENSRNOG00000060431,True,Pfpl,protein_coding,2093
ENSRNOG00000060435,True,Kcnq4,protein_coding,50998
ENSRNOG00000060436,True,Vti1b,protein_coding,15119
ENSRNOG00000060437,True,LOC103694537,protein_coding,27609
ENSRNOG00000060438,False,,,
ENSRNOG00000060439,False,,,
ENSRNOG00000060440,False,,,
ENSRNOG00000060441,False,,,
ENSRNOG00000060445,False,,,
ENSRNOG00000060449,True,Rps21,protein_coding,1269
ENSRNOG00000060460,True,Clec1a,protein_coding,23901
ENSRNOG00000060463,False,,,
ENSRNOG00000060464,True,Plxna3,protein_coding,15784
ENSRNOG00000060466,False,,,
ENSRNOG00000060475,False,,,
ENSRNOG00000060478,True,Rpl36l7,protein_coding,299
ENSRNOG00000060479,True,Sp3,protein_coding,48267
ENSRNOG00000060482,False,,,
ENSRNOG00000060489,False,,,
ENSRNOG00000060492,False,,,
ENSRNOG00000060496,True,Kdm5d,protein_coding,93617
ENSRNOG00000060509,False,,,
ENSRNOG00000060514,False,,,
ENSRNOG00000060515,False,,,
ENSRNOG00000060517,False,,,
ENSRNOG00000060518,False,,,
